order_id,customer_id,order_timestamp,promised_delivery_date,actual_delivery_date,warehouse_id,carrier,shipping_method,distance_km,weather_condition,traffic_index,item_count,package_weight_kg,is_fragile,customer_lat,customer_lon,warehouse_lat,warehouse_lon,order_value_usd
100520,1244.0,2024-01-02T10:00:00Z,2024-01-07 10:00:00,2024-01-05 10:00:00,WH_C,UPS,same_day,196.4656472831498,sunny,0.3524620669957382,6,3.808596285924107,,26.54017285663655,-119.12222371347269,45.622091210785385,-114.12771556258902,215.3892093124246
100521,1174.0,2024-01-04 06:00:00,2024-01-06 06:00:00,2024-01-09 06:00:00,wh_a,UPS,standard,401.5804387416516,rain,0.4731338002440819,5,9.251034917266928,0,31.519812055491517,-113.35955490763294,30.278922034808964,-112.29956535295723,142.95134375432565
100522,1037.0,2024-01-02 05:00:00,2024-01-06 05:00:00,2024-01-05 05:00:00,WH-B,FedEx,same_day,790.6851956756511,Sunny,0.15306601949536416,9,6.824110485487041,,43.62148830358001,-89.99729261324303,28.25853783140424,-70.07998904390485,75.53806003124211
100523,1475.0,2024-01-01T02:00:00Z,2024-01-05 02:00:00,2024-01-09 02:00:00,wh_a,UPS,same_day,879.5466501309908,Sunny,0.07377308816656393,1,6.117269327135016,1,28.170902501512266,-99.216397552666,42.22421923481653,-76.12322006467811,56.272395269008534
100524,1680.0,2024-01-04 02:00:00 EST,2024-01-08 02:00:00,2024-01-09 02:00:00,WH_A,UPS,,373.7297184275179,RAIN,0.36756550021212586,9,5.206675110933993,0,30.119352526459867,-77.40823993344571,26.459938165004566,-86.65734848763861,60.84367554254556
100525,1757.0,2024-01-01 10:00:00,2024-01-03 10:00:00,2024-01-03 10:00:00,WH_A,FedEx,,31.87414085692592,,0.17796108616167677,0,2.712506229206148,,47.69065987172179,-109.32563697595802,31.099648638759774,-107.63304831713546,215.97358734878208
100526,1536.0,2024-01-01 14:00:00,2024-01-03 14:00:00,2024-01-06 14:00:00,WH_C,FedEx,standard,266.39784461088607,RAIN,0.35698119404231043,8,5.0756362170356795,1,38.65343761506071,-104.91961443364607,47.717841184089224,-95.48049079884093,128.9643737793799
100527,1865.0,2024-01-01 08:00:00 EST,2024-01-02 08:00:00,2023-12-31 08:00:00,WH_A,UPS,expedited,1055.8091284558645,RAIN,0.3878332572193164,1,8.20845157448283,,40.521241061930496,-95.95724327565993,28.318949216993246,-118.03613126503693,18.875723884703884
100528,1816.0,2024-01-01 19:00:00 EST,2024-01-02 19:00:00,2023-12-31 19:00:00,WH_A,FedEx,,284.25665300383224,snow,0.3090476003389045,3,2.2448895856568587,0,36.39415363412699,-99.69907332265464,34.388897228395415,-106.63266644677289,280.8952131248844
100529,1919.0,2024-01-03 19:00:00,2024-01-07 19:00:00,2024-01-05 19:00:00,wh_a,FedEx,,470.8388989220661,snow,0.17110792301772249,8,6.134565197915969,,32.4942747630224,-94.87312905644949,48.63957243400016,-121.2616205095746,148.24311192622793
100530,1406.0,2024-01-02 11:00:00 EST,2024-01-04 11:00:00,2024-01-05 11:00:00,WH_A,UPS,expedited,924.7737086059476,rain,0.029563885016189895,8,7.788613215061767,,31.228257133074695,-107.83514125926222,25.50008039785143,-91.43249177157162,3.4753025504678887
100531,1523.0,2024-01-01 11:00:00 EST,2024-01-03 11:00:00,2024-01-07 11:00:00,WH_A,UPS,expedited,341.9311983988672,,0.10365916735120884,0,7.888655092099915,1,39.73048965653379,-115.83309080102231,36.132877836261265,-77.8377342063516,69.76714557895995
100532,1826.0,2024-01-05T04:00:00Z,2024-01-10 04:00:00,2024-01-13 04:00:00,WH-B,DHL,,450.3393831056971,Sunny,0.12792443747720347,1,3.1998246549609344,1,36.774382415023034,-80.81763930266936,44.661480540321996,-80.47467843966862,105.78018659423198
100533,1504.0,2024-01-05T05:00:00Z,2024-01-09 05:00:00,2024-01-08 05:00:00,WH_A,UPS,expedited,738.3494872268932,,0.3345547325268665,1,3.9101922433792704,1,35.07582808975026,-122.83876094303325,47.72451013529924,-77.91553020238766,6.292808863159341
100534,1901.0,2024-01-05 02:00:00 EST,2024-01-06 02:00:00,2024-01-07 02:00:00,WH-B,DHL,standard,1013.5420602588515,,0.5242749594316649,1,5.201845527474375,0,42.3596291088586,-104.66620423795624,43.389422923929715,-115.39701547808664,43.55019963805302
100535,1823.0,2024-01-01 13:00:00,2024-01-06 13:00:00,2024-01-10 13:00:00,WH_A,LocalCarrier,same_day,306.33444059150645,rain,0.13207491840823563,7,5.9076937879042655,1,35.103853955674765,-120.19289654770509,47.20979332809975,-89.24534637035143,104.49837390314318
100536,1034.0,2024-01-02 04:00:00,2024-01-04 04:00:00,,WH_A,UPS,same_day,917.6285732363549,snow,0.2946150398388902,7,7.563452573040649,0,25.918259523410192,-84.5019365532223,25.859205810139713,-72.37918789947074,169.32961258977903
100537,1683.0,2024-01-09T09:00:00Z,2024-01-10 09:00:00,2024-01-12 09:00:00,WH_C,UPS,,415.54138704070357,,0.2130795446395376,9,4.59772516671429,1,45.99174833344743,-104.89677704691205,27.496904482541918,-81.92118594855808,377.8274570677601
100538,1018.0,2024-01-03T22:00:00Z,2024-01-07 22:00:00,2024-01-08 22:00:00,WH_C,FedEx,,234.22138836051852,,0.14602181509801718,7,6.891275975806161,1,32.960086023059176,-123.34726633919666,43.44316449532543,-124.81352916612697,12.968787746864358
100539,1319.0,2024-01-01T01:00:00Z,2024-01-03 01:00:00,2024-01-03 01:00:00,WH-B,DHL,standard,574.8669290922671,,0.39610381201979444,3,-0.12797153922586713,1,48.660043372935334,-120.82685521246772,43.83320630623444,-76.47313636450187,100.07663891295049
100540,1774.0,2024-01-01 03:00:00,2024-01-05 03:00:00,2024-01-08 03:00:00,WH_A,LocalCarrier,expedited,152.7295826694209,sunny,0.46021184218076167,7,4.468021191848787,1,46.98895233276788,-114.07707613188475,40.13178611688221,-86.18210825025882,223.29628066838706
100541,1510.0,2024-01-02 05:00:00,2024-01-07 05:00:00,2024-01-11 05:00:00,wh_a,DHL,,641.6034294388644,,0.3032311554815369,6,6.889378446635094,0,30.847906106078597,-81.7196457325062,43.25691257294881,-118.28658692439247,126.20181747736162
100542,1398.0,2024-01-05T19:00:00Z,2024-01-10 19:00:00,2024-01-12 19:00:00,WH_C,UPS,same_day,1444.8944033403625,,0.3731490050332062,7,6.6669946721691815,0,49.136775372361086,-81.04463772047063,46.45132800873897,-107.73975795094763,100.07588803704866
100543,1652.0,2024-01-02 13:00:00,2024-01-07 13:00:00,2024-01-12 13:00:00,wh_a,FedEx,standard,831.6802445761081,Sunny,0.2973387512609651,0,3.0834831159541265,0,46.33901898659813,-70.18630945937826,38.63706275352342,-118.53668532174525,24.133549459613565
100544,1970.0,2024-01-02T09:00:00Z,2024-01-05 09:00:00,2024-01-09 09:00:00,WH_C,FedEx,standard,468.53010866296324,RAIN,0.25308795894319397,2,7.053005662306289,1,49.625411341306474,-111.74921939007044,48.683109038199994,-84.86042262115247,168.90079067558284
100545,1881.0,2024-01-01T05:00:00Z,2024-01-05 05:00:00,2024-01-08 05:00:00,WH_C,FedEx,expedited,815.66057230233,sunny,0.4932679853867963,9,2.1595971571193306,1,41.94871137852701,-121.67596208370169,42.35594126346158,-124.80618624744338,82.66588776470762
100546,1469.0,2024-01-03 03:00:00,2024-01-08 03:00:00,2024-01-07 03:00:00,WH_A,UPS,,220.54348141482052,,0.11418559314261933,5,7.392890173545698,1,48.26816873110606,-109.42780447684186,36.79955213105822,-99.45128002256449,11.812635335454107
100547,1141.0,2024-01-04T10:00:00Z,2024-01-09 10:00:00,2024-01-11 10:00:00,WH_C,UPS,,270.897609199349,RAIN,0.12087927754925451,0,4.59133307209046,0,42.25232805129287,-115.16490013835327,35.53795309308525,-70.01050646050717,274.26686917549057
100548,1090.0,2024-01-01 22:00:00,2024-01-05 22:00:00,2024-01-08 22:00:00,wh_a,DHL,standard,476.8505674366206,,0.0293326922334631,3,4.097334610185267,,46.37733476127228,-85.92866005965311,43.75416988903558,-78.18782066665179,445.5951991455117
100549,1352.0,2024-01-03 23:00:00,2024-01-08 23:00:00,2024-01-11 23:00:00,WH_C,FedEx,same_day,526.3343599549512,rain,0.33210678173536007,8,4.403871601320985,,40.26073231698517,-71.69177867245926,40.761730440746284,-92.7028057015165,77.14816860641183
100550,1832.0,2024-01-07T16:00:00Z,2024-01-11 16:00:00,2024-01-09 16:00:00,WH-B,UPS,,112.00915423706988,rain,0.3711191472902074,6,5.758080012287355,,48.22935931449905,-109.9836235255418,45.436084210966236,-86.83362207791036,149.82503304787033
100551,1798.0,2024-01-01 10:00:00,2024-01-03 10:00:00,2024-01-03 10:00:00,WH_A,UPS,same_day,408.05675236687057,RAIN,0.2731157307135312,0,9.160746591220317,0,37.95217264073642,-106.92518044703571,44.52465656604925,-91.79986649982231,87.54192327608855
100552,1725.0,2024-01-02 11:00:00,2024-01-06 11:00:00,2024-01-06 11:00:00,WH_A,DHL,standard,456.62338490418364,sunny,0.32056616566484686,5,7.436202512303996,,43.414218141478116,-105.68861054823012,38.105067393888675,-80.4034729227717,54.853743175548445
100553,1957.0,2024-01-01T16:00:00Z,2024-01-05 16:00:00,,WH-B,DHL,,962.5917043515901,Sunny,0.14995457324866843,5,2.70565354261611,0,47.92401130232945,-77.86754330446237,48.64254475737401,-76.27083469886341,52.61220764537781
100554,1852.0,2024-01-04 03:00:00,2024-01-07 03:00:00,2024-01-09 03:00:00,WH-B,UPS,same_day,111.99634509955075,sunny,0.19951465974471974,1,2.9173863213432885,0,35.559752968597536,-93.20896375952478,42.60643167984543,-82.83741893651464,333.30051999463166
100555,1049.0,2024-01-02 17:00:00 EST,2024-01-04 17:00:00,2024-01-03 17:00:00,WH-B,UPS,standard,84.18543782432812,sunny,0.22221223055170608,5,1.1883938726245824,1,25.660051872590287,-71.43129821429619,30.02098969302829,-114.99206087499194,46.011111619455036
100556,1663.0,2024-01-03 00:00:00 EST,2024-01-06 00:00:00,2024-01-07 00:00:00,WH_C,UPS,same_day,552.71268278137,rain,0.12128873824757279,9,5.617735348736774,1,27.826177848436288,-90.50608040367868,40.462179339914265,-104.51132305947365,67.42355130795754
100557,1696.0,2024-01-04 04:00:00 EST,2024-01-09 04:00:00,2024-01-09 04:00:00,WH_A,LocalCarrier,,845.2629808182177,rain,0.12542707246093213,1,4.660922516065705,0,49.29778604374837,-86.17647878504795,30.04532639690005,-81.85754833159935,28.567180887349675
100558,1573.0,2024-01-02 00:00:00,2024-01-06 00:00:00,2024-01-10 00:00:00,WH-B,FedEx,expedited,665.4779042121547,Sunny,0.2968462200840474,7,6.254751584989299,,46.83006353059583,-120.09580376798327,38.971232379991044,-79.7252330966642,29.206774807702303
100559,1188.0,2024-01-05T22:00:00Z,2024-01-07 22:00:00,2024-01-10 22:00:00,WH_C,FedEx,same_day,590.8030680268921,,0.13990548494656244,6,3.998012007518885,0,37.08543599490841,-72.65758040656681,44.74836130734454,-90.41584961712007,44.04092476979534
100560,1123.0,2024-01-02 12:00:00,2024-01-05 12:00:00,2024-01-05 12:00:00,WH-B,FedEx,expedited,413.4175909995407,Sunny,0.3535879445183601,5,4.207018691109887,0,49.02248530170794,-90.45689300901768,45.31263355713432,-85.72201284281864,258.7306702044931
100561,1148.0,2024-01-01 08:00:00,2024-01-05 08:00:00,2024-01-08 08:00:00,wh_a,UPS,,702.8314787884495,,0.4941696874879868,9,2.0958088640008015,,29.64013864439055,-96.39006369617194,41.27062545459799,-115.40257903882143,50.50722943423585
100562,1312.0,2024-01-03T09:00:00Z,2024-01-04 09:00:00,2024-01-05 09:00:00,wh_a,DHL,expedited,748.0667659450125,RAIN,0.21720144532201419,5,7.2066997446544985,1,27.774159187429866,-103.69279187617593,44.58265429900912,-104.50338060502746,80.36084803469711
100563,1568.0,2024-01-04 03:00:00 EST,2024-01-07 03:00:00,,WH_A,FedEx,standard,422.80674014459703,RAIN,0.27014896323678717,8,3.7960913552759514,0,40.036001947882866,-120.76224931676379,36.80589115477861,-95.59500451690404,78.91152031948548
100564,1340.0,2024-01-01T18:00:00Z,2024-01-03 18:00:00,2024-01-07 18:00:00,WH_C,UPS,expedited,215.412646944071,snow,0.0801865934516337,8,3.328775484011654,1,34.553007425869524,-117.66591471562967,38.76639612680906,-70.89603766892827,87.50318511822235
100565,1303.0,2024-01-04 21:00:00,2024-01-07 21:00:00,2024-01-08 21:00:00,wh_a,UPS,same_day,217.36337139415718,rain,0.11169917396236664,9,6.9331430056838395,1,33.49424089892517,-124.35676416906229,46.99017448605586,-81.04314253704015,171.50397555227175
100566,1690.0,2024-01-05 17:00:00,2024-01-08 17:00:00,,wh_a,FedEx,same_day,763.6202834142996,snow,0.08825423331652439,9,2.048540499865323,1,43.35379737912029,-70.0719133433232,37.327016258040786,-114.40591266066615,231.46719241742005
100567,1680.0,2024-01-01 15:00:00,2024-01-04 15:00:00,,WH_C,LocalCarrier,expedited,36.718003670733424,snow,0.29314326194894863,1,6.099389163911293,0,28.75032837300732,-81.75407076666667,33.7732272160026,-105.6176402755614,23.413734644309613
100568,1836.0,2024-01-09 05:00:00 EST,2024-01-14 05:00:00,2024-01-15 05:00:00,WH-B,UPS,standard,1003.1177525891337,rain,0.37915252616812617,2,3.463720579167969,,44.4612255697529,-81.14014307569745,44.92481423562833,-113.07059389435184,196.93128421158363
100569,1781.0,2024-01-01T07:00:00Z,2024-01-02 07:00:00,2024-01-07 07:00:00,WH_C,DHL,,363.16229195161895,snow,0.14454531199619536,9,4.768155404298561,,33.986240398354916,-84.84503690238543,26.261842442769172,-116.62575009856167,79.3425360543003
100570,1052.0,2024-01-01T10:00:00Z,2024-01-03 10:00:00,2024-01-03 10:00:00,WH-B,DHL,expedited,592.8595790912715,sunny,0.4461798640966707,6,1.130418512605067,1,49.66843894896826,-98.37416768507336,48.95892543363456,-118.40109499665832,258.3219118849369
100571,1442.0,2024-01-01 09:00:00 EST,2024-01-03 09:00:00,,wh_a,UPS,same_day,710.5130173931278,,0.49564451432035406,9,6.155038339313316,1,45.218652172464616,-120.14915443364254,33.50162977901647,-71.88633275089822,247.88042072892154
100572,1611.0,2024-01-05T11:00:00Z,2024-01-07 11:00:00,2024-01-09 11:00:00,wh_a,UPS,same_day,294.89428549127445,Sunny,0.23872554795771525,8,9.100058535373325,,41.1555890524524,-121.02520272304737,40.740404000618426,-75.13515386904766,49.33677220620351
100573,1991.0,2024-01-03T02:00:00Z,2024-01-07 02:00:00,2024-01-10 02:00:00,wh_a,UPS,expedited,362.03064720342644,rain,0.29042449538934195,5,2.473982557926529,1,30.736156748352638,-74.59941696579267,42.136381306911574,-98.42156537468048,105.5198668679078
100574,1262.0,2024-01-01 07:00:00,2024-01-03 07:00:00,2024-01-02 07:00:00,WH_A,DHL,expedited,539.5910005836726,sunny,0.2500423027026276,0,7.310002088596994,,48.91066150034935,-124.98270514253844,28.42695418745802,-94.83004513088011,205.11354661573895
100575,1051.0,2024-01-02 03:00:00,2024-01-04 03:00:00,,WH_A,UPS,expedited,243.88375423531772,RAIN,0.27724722682974867,6,4.905386708008754,,25.822750994177504,-86.54934275935133,45.57150616898538,-78.87574875482834,48.565974596631996
100576,1570.0,2024-01-02 21:00:00,2024-01-03 21:00:00,2024-01-08 21:00:00,WH_A,UPS,,179.70747100022737,Sunny,0.038920370462312455,0,6.06920811696542,0,30.58374450023335,-90.42818714587156,39.30282396731303,-89.31389022231592,4.481471790600286
100577,1618.0,2024-01-01 04:00:00,2024-01-05 04:00:00,2024-01-10 04:00:00,WH_C,FedEx,same_day,206.66532659607634,Sunny,0.23572240621361895,4,2.6399289707563,1,25.919392725928024,-97.43260601711782,33.198215438426665,-84.70381456987678,44.59869073236011
100578,1003.0,2024-01-05 06:00:00,2024-01-09 06:00:00,2024-01-10 06:00:00,wh_a,DHL,same_day,862.7438858270635,Sunny,0.018559194990823653,8,2.935968248528899,1,49.1629044935455,-71.37771771295424,46.267146808119,-81.48719718181968,45.47669592734
100579,1101.0,2024-01-04T06:00:00Z,2024-01-07 06:00:00,2024-01-09 06:00:00,wh_a,UPS,same_day,619.3774540146,snow,0.4305593844079632,9,5.174918943636612,0,46.78623799115065,-114.10294047709037,40.62700945692494,-98.43341834619841,164.37478277546532
100580,1194.0,2024-01-02 09:00:00 EST,2024-01-07 09:00:00,2024-01-12 09:00:00,WH_C,FedEx,,262.0498823370956,snow,0.42187417120921517,9,4.567160322069285,,48.80269164503507,-81.80924520191124,44.64445425004322,-71.38639098771411,37.051814897379046
100581,1772.0,2024-01-07 19:00:00 EST,2024-01-11 19:00:00,2024-01-15 19:00:00,WH_A,FedEx,standard,761.8278368702292,snow,0.21817761881808975,8,5.298139482177808,1,42.87587464416473,-87.88384445561422,49.80774441644172,-90.43992657385579,224.41623930554059
100582,1875.0,2024-01-02 01:00:00,2024-01-06 01:00:00,2024-01-07 01:00:00,WH_C,FedEx,same_day,278.6734259501353,snow,0.5304701631667752,0,2.0727582411135073,0,25.685601644919956,-71.40625115228663,28.25691021647085,-90.15831115792184,79.54934390960254
100583,1990.0,2024-01-09T06:00:00Z,2024-01-10 06:00:00,2024-01-12 06:00:00,WH_A,DHL,same_day,85.12366049722209,sunny,0.600652690358533,5,6.220847512437393,,48.287551008140866,-73.62604955942005,43.73991209491343,-117.24251749724945,88.22617976261017
100584,1882.0,2024-01-03 04:00:00,2024-01-05 04:00:00,2024-01-06 04:00:00,wh_a,UPS,standard,709.0426973481058,snow,0.20516193023328408,2,5.77671423517846,0,35.52381929202042,-117.9285795902753,43.941775227955546,-70.6744533325425,164.51041993283727
100585,1348.0,2024-01-03 00:00:00,2024-01-07 00:00:00,2024-01-11 00:00:00,WH-B,DHL,,993.869285542972,rain,0.39316167026185883,8,7.211805113658992,0,34.20502172636863,-108.07559447375358,46.86724160183907,-121.10734558563031,14.453482972503503
100586,1045.0,2024-01-01 08:00:00 EST,2024-01-05 08:00:00,2024-01-03 08:00:00,WH_A,FedEx,standard,667.4119014557049,Sunny,0.5093557395510131,2,5.633026155162476,0,32.10330907349132,-78.20599334748486,35.20163631261818,-70.79000070329243,1.8104523550747134
100587,1865.0,2024-01-05T06:00:00Z,2024-01-10 06:00:00,2024-01-12 06:00:00,wh_a,FedEx,standard,66.20108543052527,sunny,0.17497339693601519,1,9.511390779157729,0,32.1699456820931,-112.42367222041122,46.74128285393897,-74.91889281246608,5.828046420859386
100588,1821.0,2024-01-02T02:00:00Z,2024-01-03 02:00:00,2024-01-08 02:00:00,wh_a,FedEx,standard,492.9333799337737,RAIN,0.08091027882447192,7,9.01514676703491,,45.01571380047285,-104.18032487651479,40.997080943310195,-77.89688505730209,3.114349747695543
100589,1934.0,2024-01-01 08:00:00 EST,2024-01-06 08:00:00,2024-01-09 08:00:00,WH-B,FedEx,standard,417.62660007411125,snow,0.29298952935225003,2,5.034429860905935,0,31.409486959228257,-90.5719873337886,26.719304308097435,-87.95207181590504,120.36224654607337
100590,1818.0,2024-01-01T00:00:00Z,2024-01-05 00:00:00,2024-01-10 00:00:00,wh_a,UPS,,613.4636487931679,RAIN,0.305829499589433,4,4.955431328863111,,30.55405143596293,-94.0397339715126,25.787918757585924,-91.51280508991155,28.099923515110742
100591,1654.0,2024-01-02 15:00:00,2024-01-06 15:00:00,,wh_a,FedEx,,245.81921693936175,Sunny,0.30326156606219973,5,3.339853829100618,0,42.45049069597135,-89.76663921064848,37.03713534519264,-70.18589903677446,194.78668217503656
100592,1267.0,2024-01-02T11:00:00Z,2024-01-03 11:00:00,2024-01-06 11:00:00,WH_A,FedEx,standard,399.9568249719384,sunny,0.18361089758753843,9,2.288128305044533,0,32.186576651016985,-85.75815095594439,44.64580180084869,-71.43013825842148,214.45136854466242
100593,1368.0,2024-01-03T12:00:00Z,2024-01-06 12:00:00,2024-01-10 12:00:00,WH_A,FedEx,expedited,73.97510509318653,Sunny,0.206127813040812,9,4.544296902552539,1,25.328273441326896,-84.91765052726947,34.60578814067185,-80.34918040008264,44.019161342722526
100594,1634.0,2024-01-05 10:00:00,2024-01-08 10:00:00,2024-01-12 10:00:00,WH-B,UPS,expedited,566.5312347324157,RAIN,0.05039703425317877,0,3.7121392992132454,1,48.2941596769164,-84.43433217479678,46.29580379866437,-120.22261882013991,21.66960763944582
100595,1104.0,2024-01-01 03:00:00,2024-01-05 03:00:00,2024-01-07 03:00:00,WH-B,LocalCarrier,expedited,85.13122421823863,sunny,0.27335101228745207,6,3.4291565832363036,1,32.83909717458746,-70.45777709692254,37.3030504104899,-104.53083630951637,69.0773948434846
100596,1668.0,2024-01-03T15:00:00Z,2024-01-07 15:00:00,,wh_a,FedEx,expedited,631.2273457168803,,0.5379673364632739,6,5.702774638276253,1,44.10943629670247,-105.38770006030572,25.657211836989973,-77.37397045884474,169.17785963898223
100597,1657.0,2024-01-01 09:00:00,2024-01-06 09:00:00,2024-01-04 09:00:00,WH_A,UPS,same_day,274.83584329908547,sunny,0.3643940294210985,4,1.8481357979467368,0,36.724683183037065,-122.56975010561888,49.34162650142318,-86.36138212077697,115.48397585333352
100598,1655.0,2024-01-04 21:00:00 EST,2024-01-09 21:00:00,2024-01-10 21:00:00,WH-B,FedEx,,442.4243623889638,snow,0.07133548804416762,8,2.634995420631159,0,28.351995463911482,-105.81258920915104,37.240294115066234,-118.28976880533973,2.607938651278255
100599,1118.0,2024-01-04T10:00:00Z,2024-01-09 10:00:00,2024-01-12 10:00:00,WH-B,DHL,,738.1274429297399,RAIN,0.1552688132796024,1,1.0565116932883658,,41.54820596184011,-74.86332390693337,41.25339942504597,-105.84633022903029,0.7176240528796668
100600,1829.0,2024-01-02 13:00:00,2024-01-04 13:00:00,2024-01-02 13:00:00,WH_C,DHL,standard,648.2120057637201,Sunny,0.1799911722762974,4,2.2949223809663555,0,30.788995674083605,-120.41361128974579,29.982230390763924,-123.931597270238,12.08166014152229
100601,1785.0,2024-01-03 11:00:00 EST,2024-01-07 11:00:00,,WH-B,FedEx,same_day,905.8826143312097,Sunny,0.4371323340471214,1,3.792219633989868,,32.19794687337579,-89.4181780545127,32.43326663506683,-75.89582028515635,41.063917969647875
100602,1602.0,2024-01-01 18:00:00 EST,2024-01-03 18:00:00,2024-01-07 18:00:00,wh_a,DHL,standard,127.03555215097151,Sunny,0.626118042934953,1,6.616154687188142,0,25.810159101565695,-101.72612120675085,37.107112421342904,-83.91470929081837,76.97738515335779
100603,1056.0,2024-01-02 06:00:00 EST,2024-01-05 06:00:00,2024-01-09 06:00:00,WH_A,UPS,standard,303.63513804908507,rain,0.10852878923336093,8,8.865596893122124,0,25.410083752842674,-74.31349411536969,46.40473007112724,-101.02765266500644,170.14706575219657
100604,1949.0,2024-01-04 10:00:00 EST,2024-01-08 10:00:00,2024-01-08 10:00:00,WH-B,FedEx,,539.4778881685598,rain,0.346655405532344,6,1.5451245349019112,,37.84048643035892,-73.92847082424575,27.548855624829894,-83.1786543614057,15.407557166182709
100605,1344.0,2024-01-02T05:00:00Z,2024-01-06 05:00:00,2024-01-04 05:00:00,WH_C,DHL,same_day,671.511767910895,snow,0.38461278705958507,3,6.75420829363476,1,26.44487272206173,-81.81154798105703,44.50849235251293,-73.66177934587363,16.543968098266067
100606,1739.0,2024-01-01 21:00:00,2024-01-02 21:00:00,2024-01-04 21:00:00,WH_A,DHL,expedited,61.134818678170404,,0.04691602532376349,7,3.0734044852523486,0,30.23543930010645,-119.58138396774237,39.483769655890995,-109.60595690420223,199.23864005140496
100607,1472.0,2024-01-02 08:00:00 EST,2024-01-06 08:00:00,2024-01-11 08:00:00,WH-B,FedEx,,629.4379873181647,rain,0.14855626477620015,3,5.32669358469352,1,48.095178794177514,-123.64067733943008,37.49163185436007,-109.28007374143417,257.73499446007304
100608,1115.0,2024-01-04 12:00:00 EST,2024-01-07 12:00:00,2024-01-12 12:00:00,WH_C,DHL,same_day,328.4669274171838,sunny,0.5002220211058492,0,6.153581640354311,,27.071386465037136,-117.48754681554617,46.91469772510778,-98.45416851996416,80.13771472812459
100609,1828.0,2024-01-01 19:00:00,2024-01-05 19:00:00,2024-01-08 19:00:00,WH-B,UPS,same_day,56.5235990460219,RAIN,0.03036207409003536,9,7.811038494403218,0,32.26973746554248,-107.29968017047295,27.953003328304394,-86.12052048977976,153.6617855120481
100610,1789.0,2024-01-01 09:00:00,2024-01-03 09:00:00,2024-01-07 09:00:00,WH_A,DHL,,274.7957038845034,snow,0.10256218162831446,2,9.791848786544897,,43.16320405345424,-111.72124774413885,49.76885359764332,-70.38294105647998,41.95708041960418
100611,1125.0,2024-01-03T11:00:00Z,2024-01-07 11:00:00,2024-01-06 11:00:00,WH_A,UPS,,654.313140984157,,0.6142841892261528,9,7.085256688810137,0,47.10812718658724,-104.66324564107641,46.36583606452925,-116.03876995280082,292.3725727488796
100612,1391.0,2024-01-04 11:00:00,2024-01-06 11:00:00,2024-01-06 11:00:00,WH_A,UPS,standard,43.989421709890166,sunny,0.31532162056404106,0,4.050022629414536,,26.15527873794065,-117.13076356710056,33.14342325327485,-106.1825439299617,235.2620778385587
100613,1906.0,2024-01-01 05:00:00,2024-01-06 05:00:00,2024-01-08 05:00:00,wh_a,UPS,standard,691.1155518826276,Sunny,0.14892679253242092,1,1.9228927558414322,,29.635987985233488,-83.61232679873103,36.2894113395975,-105.01080122919859,189.4489750729554
100614,1639.0,2024-01-01 13:00:00,2024-01-06 13:00:00,2024-01-10 13:00:00,WH-B,FedEx,standard,585.0134007205287,rain,0.19238987161936222,1,5.464791616323053,1,34.69708600345227,-78.50869112696145,25.625082742807923,-85.07968149717608,1.3066586394652877
100615,1056.0,2024-01-01T07:00:00Z,2024-01-02 07:00:00,2024-01-04 07:00:00,wh_a,UPS,expedited,423.84227685647863,sunny,0.36765472355085105,6,6.291758560457803,1,34.024855880077276,-98.16260956687042,38.1901249208143,-76.2371212228009,74.08638982045562
100616,1632.0,2024-01-01 20:00:00,2024-01-05 20:00:00,2024-01-07 20:00:00,WH_A,UPS,,9.440747004725267,,0.48719279061250587,3,2.6903509901973552,1,32.21314337013598,-72.39102884808055,38.69298928304009,-114.89126738596488,2.7023674704169687
100617,1511.0,2024-01-02 04:00:00,2024-01-07 04:00:00,2024-01-11 04:00:00,WH_C,UPS,same_day,33.51535296975521,snow,0.47707232476099376,9,6.551484170316459,0,31.05768975803027,-118.3810552535664,48.16439328688065,-85.7492303472664,113.14833317050628
100618,1749.0,2024-01-03T18:00:00Z,2024-01-08 18:00:00,2024-01-11 18:00:00,WH-B,UPS,,380.45550646029363,sunny,0.08968611248201097,8,4.144218358639277,,31.716470869301116,-119.18023587801774,34.69814188433776,-74.97078913322258,20.265933073475257
100619,1800.0,2024-01-03 02:00:00 EST,2024-01-04 02:00:00,2024-01-09 02:00:00,wh_a,FedEx,same_day,162.51799343450472,snow,0.2564989908772718,1,2.7390473842733374,1,28.335639430304457,-113.97804668614715,39.265448839374336,-118.32873820496242,102.02077370152738
100620,1094.0,2024-01-02T22:00:00Z,2024-01-03 22:00:00,2024-01-03 22:00:00,WH-B,FedEx,expedited,399.8724183528089,Sunny,0.16136198433515228,8,5.273659109409801,0,29.08316556342853,-70.99480938238997,43.51543361162679,-90.07170109651791,10.309485555467196
100621,1636.0,2024-01-01 20:00:00,2024-01-05 20:00:00,2024-01-10 20:00:00,WH_C,UPS,,771.8546472044898,,0.14438462771820598,5,3.1947984004407477,1,40.16917249547316,-102.09262034921585,40.21291095303329,-113.86887646895629,141.31154507179232
100622,1116.0,2024-01-04T16:00:00Z,2024-01-06 16:00:00,,wh_a,DHL,same_day,418.09363477522163,,0.2510046664166704,9,2.687606150471263,0,32.304778044016196,-74.17418069533481,28.904346959400883,-100.73724946813336,129.6263509796582
